Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
Retail,Certified,10022,CHICISSIMO LLC,Software Developers; Applications,NEPAL
Other Economic Sector,Certified,11217,NYC SMALL BUSINESS SOLUTIONS; INC.,Financial Managers,GRENADA
IT,Certified,11040,EYORK CONSULTING INC.,Software Developers; Applications,INDIA
IT,Certified,11375,AMICUS SYSTEMS; INC,Software Developers; Applications,INDIA
IT,Certified,11375,AMICUS SYSTEMS; INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,CHINA
Other Economic Sector,Certified,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,INDIA
Finance,Certified,10169,ING NORTH AMERICA INSURANCE CORPORATION,Computer Systems Analysts,INDIA
IT,Certified,11375,AMICUS SYSTEMS; INC,Software Developers; Applications,INDIA
IT,Certified,11375,AMICUS SYSTEMS; INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10036,SIMPLEX DIAM INC.,Jewelers and Precious Stone and Metal Workers,INDIA
Health Care,Certified,10453,ESSEN MEDICAL ASSOCIATES; P.C.,Family and General Practitioners,FRANCE
Other Economic Sector,Certified,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,CHINA
Other Economic Sector,Certified,10016,PROJECT RISK ANALYTICS; LLC,Cost Estimators,ITALY
Educational Services,Certified,10013,PROFESSIONAL BUSINESS COLLEGE,Credit Counselors,TAIWAN
IT,Certified,10019,MUREX NORTH AMERICA INC.,Network and Computer Systems Administrators*,FRANCE
Other Economic Sector,Certified,10018,LOCAL PROJECTS LLC,Set and Exhibit Designers,TAIWAN
IT,Certified,10001,TECHNOFINA SERVICES; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,TURKEY
Other Economic Sector,Certified,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,COLOMBIA
IT,Certified,10001,OPENWAVE COMPUTING LLC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,ISRAEL
Other Economic Sector,Certified,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,COLOMBIA
Finance,Certified,10036,MORGAN STANLEY & CO. LLC,Computer and Information Systems Managers,INDIA
Retail,Certified,10011,TORY BURCH,Merchandise Displayers and Window Trimmers,ITALY
Other Economic Sector,Certified,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,MEXICO
undefined,Certified,10011,OUTBRAIN,General and Operations Managers,ISRAEL
Health Care,Certified,10029,MOUNT SINAI MEDICAL CENTER,Computer and Information Systems Managers,AUSTRALIA
IT,Certified,10018,ACTIVEHEALTH MANAGEMENT,Information Security Analysts; Web Developers; and Computer Network Architects,INDIA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,JAPAN
IT,Certified,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Electronics Engineers; Except Computer,INDIA
Health Care,Certified,10019,ST. LUKES-ROOSEVELT HOSPITAL CENTER,Clinical; Counseling; and School Psychologists,INDIA
Other Economic Sector,Certified,10036,VIACOM INTERNATIONAL; INC. (D/B/A VIACOM MEDIA NET,Software Developers; Applications,INDIA
IT,Certified,10165,ISI-DENTSU OF AMERICA; INC.,Market Research Analysts and Marketing Specialists*,JAPAN
Finance,Certified,10016,AFTRA HEALTH FUND,Computer Systems Analysts,INDIA
Retail,Certified,11367,HANRA FISH & PRODUCE CORP,Software Developers; Applications,SOUTH KOREA
IT,Certified,10003,AVERO; LLC,Software Developers; Applications,NEPAL
Finance,Certified,10013,TOWER RESEARCH CAPITAL LLC,Computer and Information Systems Managers,ISRAEL
IT,Certified,11375,AMICUS SYSTEMS; INC,Software Developers; Applications,INDIA
Finance,Certified,10005,DEUTSCHE BANK,Credit Analysts,BRAZIL
Finance,Certified,10005,QBE AMERICAS; INC.,Software Developers; Applications,INDIA
Finance,Certified,10036,MERCER (US) INC.,Human Resources Managers,SINGAPORE
Finance,Certified,10007,MSCI INC.,Software Developers; Applications,MALAYSIA
Other Economic Sector,Certified,10016,SMARTLING; INC,Software Developers; Applications,RUSSIA
Educational Services,Certified,10458,FORDHAM UNIVERSITY,Philosophy and Religion Teachers; Postsecondary,AUSTRALIA
Other Economic Sector,Certified,10001,PROFESSIONAL MEDICAL & LEGAL MANAGEMENT GROUP; IN,Budget Analysts,CHINA
Finance,Certified,10013,TOWER RESEARCH CAPITAL LLC,Computer and Information Systems Managers,INDIA
IT,Certified,10019,ARVATO SYSTEMS NA;INC.,Computer Systems Analysts,INDIA
IT,Certified,10019,NOMURA AMERICA SERVICES; LLC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10036,VIACOM INTERNATIONAL; INC. (D/B/A VIACOM MEDIA NET,Producers and Directors,CANADA
Finance,Certified,10013,TOWER RESEARCH CAPITAL LLC,Software Developers; Applications,CHINA
Other Economic Sector,Certified,10017,PRICEWATERHOUSECOOPERS,Financial Analysts,CHINA
Other Economic Sector,Certified,11354,CENTURY HOMES REALTY GROUP LLC.,Management Analysts,ISRAEL
IT,Certified,10012,INFUSION DEV LLC,Software Developers; Systems Software,INDIA
IT,Certified,10012,INFUSION DEV LLC,Computer Systems Analysts,NEPAL
Finance,Certified,10019,MACQUARIE HOLDINGS (USA) INC.,Lawyers,UNITED KINGDOM
Finance,Certified,10022,CITIBANK; N.A,Lawyers,MEXICO
Health Care,Certified,10029,PHYSICIAN AFFILIATE GROUP OF NEW YORK,Physicians and Surgeons; All Other,INDIA
Finance,Certified,10022,FORE RESEARCH & MANAGEMENT; LP,Software Developers; Applications,CHINA
Transportation,Certified,10018,MEDITERRANEAN SHIPPING COMPANY (USA) INC.,Transportation; Storage; and Distribution Managers,POLAND
Advanced Mfg,Certified,10018,QUEEN APPAREL NY INC.,First-Line Supervisors of Production and Operating Workers,SOUTH KOREA
Transportation,Certified,10018,MEDITERRANEAN SHIPPING COMPANY (USA) INC.,Transportation; Storage; and Distribution Managers,ITALY
Other Economic Sector,Certified,10119,SHIBOLETH LLP,Lawyers,ISRAEL
Finance,Certified,10036,METLIFE GROUP; INC.,Financial Analysts,CHINA
Advanced Mfg,Certified,11101,CLADDAGH ELECTRONICS LTD.,Electrical Engineers,ROMANIA
IT,Certified,10065,ITHAKA HARBORS; INC.,Archivists,INDIA
Health Care,Certified,10021,ZHANG MEDICAL PC,Medical Scientists; Except Epidemiologists,CHINA
Other Economic Sector,Certified,10001,Q4 DESIGNS; LLC.,Fashion Designers,SOUTH KOREA
Transportation,Certified,10018,MEDITERRANEAN SHIPPING COMPANY (USA) INC.,Transportation; Storage; and Distribution Managers,ITALY
undefined,Denied,10005,EBUSINESSWARE; INC.,Computer Software Engineers; Applications,INDIA
undefined,Denied,10021,MAURICE DEANE,Personal and Home Care Aides,PHILIPPINES
undefined,Denied,10016,CHARLES KOMAR & SONS; INC.,General and Operations Managers,TURKEY
undefined,Denied,10025,BROADWAY 104 LLC DBA CAFE DU SOLEIL,Chefs and Head Cooks,ECUADOR
undefined,Denied,10013,TWO BACALHAUSINC DBA PAO RESTAURANT,Cooks; Restaurant,ECUADOR
undefined,Denied,10462,MARTONE BROS; INC,Janitors and Cleaners; Except Maids and Housekeeping Cleaners,MEXICO
undefined,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,CANADA
undefined,Denied,11428,PRESTIGE CATERERS INC.,Cooks; Restaurant,COLOMBIA
undefined,Denied,10013,THE ORIGINAL VINCENTS,Cooks; Restaurant,MEXICO
undefined,Denied,11232,BASONAS CONSTRUCTION CORP.,Stonemasons,ECUADOR
undefined,Denied,10016,MADISON BISTRO,Cooks; Restaurant,IVORY COAST
undefined,Denied,11356,TEKTON CONTRACTING CORP.,First-Line Supervisors/Managers of Helpers; Laborers; and Material Movers; Hand,CYPRUS
undefined,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
undefined,Denied,10021,DR. MEREDITH KATO,Maids and Housekeeping Cleaners,GRENADA
undefined,Denied,11378,RADHASWAMY; INC. D/B/A RAJA FOODS,First-Line Supervisors/Managers of Retail Sales Workers,INDIA
Finance,Denied,10004,GOLDMAN; SACHS & CO.,Operations Research Analysts,CHINA
undefined,Denied,10018,JONES JEANSWEAR GROUP; INC,Industrial Production Managers,INDIA
undefined,Denied,10013,CANAL MUSIC AUDIO; INC.,Audio and Video Equipment Technicians,ISRAEL
Hospitality,Denied,10022,THE GREY LAKE; INC. DBA METRO 53,Cooks; Restaurant,ECUADOR
undefined,Denied,11385,AUTO GLEN COLLISION,Automotive Service Technicians and Mechanics,ECUADOR
undefined,Denied,10306,BASSO LANDSCAPING; INC,Tree Trimmers and Pruners,ECUADOR
undefined,Denied,10282,GOLDMAN SACHS & CO.,Computer and Information Scientists; Research,INDIA
undefined,Denied,11232,BROOKLYN CULTURAL CENTER OF NEW YORK INC,Food Service Managers,EGYPT
undefined,Denied,10019,319 W 51ST STREET RESTAURANT INC,Cooks; Restaurant,GUATEMALA
Construction,Denied,11356,MARBLE TECHNIQUES; INC.,Helpers--Brickmasons; Blockmasons; Stonemasons; and Tile and Marble Setters,ECUADOR
undefined,Denied,10001,BLAU; BROWN & LEONARD; LLC,Law Clerks,TAIWAN
undefined,Denied,11207,PILGRIM BAPTIST CHURCH,Maintenance and Repair Workers; General,ECUADOR
undefined,Denied,10282,GOLDMAN;SACHS & CO.,Financial Analysts,CHINA
undefined,Denied,10016,US JAPAN PUBLICATION NY INC,Reporters and Correspondents,JAPAN
undefined,Denied,10011,TORY BURCH; LLC,Merchandise Displayers and Window Trimmers,ITALY
undefined,Denied,10282,GOLDMAN; SACHS & CO.,Operations Research Analysts,INDIA
undefined,Denied,10013,ISTYLE MEDIA,Graphic Designers,UNITED KINGDOM
undefined,Denied,10017,YS PUBLISHIG CO.; INC.,Graphic Designers,JAPAN
Hospitality,Denied,10003,MAYS KU E BA INC.,Bookkeeping; Accounting; and Auditing Clerks,SOUTH KOREA
undefined,Denied,10022,QS INVESTORS HOLDINGS; LLC,Financial Analysts,UNITED KINGDOM
undefined,Denied,10016,HMS,Database Administrators,INDIA
undefined,Denied,11222,AUCAPINA CABINETS; INC.,Cabinetmakers and Bench Carpenters,ECUADOR
undefined,Denied,11232,SIMON LIU INC.,Public Relations Specialists,JAPAN
undefined,Denied,11229,ALL CITY FAMILY HEALTH CARE CENTER; INC.,Mechanical Engineers,EGYPT
undefined,Denied,10011,MEDIAMIND TECHNOLOGIES,Sales Managers,CHINA
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Special Education Teachers; Secondary School,PHILIPPINES
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,PHILIPPINES
undefined,Denied,10003,IRIDIUM CONSULTING LLC,Computer Systems Analysts,UNITED KINGDOM
undefined,Denied,10463,BAYVIEW REAL ESTATE CONSULTANTS; INCORPORATED,Cost Estimators,UNITED KINGDOM
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Special Education Teachers; Secondary School,PHILIPPINES
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,CANADA
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,ISRAEL
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,JAPAN
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,SRI LANKA
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,JAMAICA
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,PHILIPPINES
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,PHILIPPINES
undefined,Denied,10003,MEDIDATA SOLUTIONS,Computer Software Engineers; Applications,INDIA
undefined,Denied,10013,RDA INTERNATIONAL INC,Financial Managers,NEW ZEALAND
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,PHILIPPINES
Construction,Denied,10014,TURNER CONSTRUCTION COMPANY,Construction Managers,IRELAND
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
undefined,Denied,10282,GOLDMAN; SACHS & CO.,Financial Analysts,GEORGIA
undefined,Denied,10282,GOLDMAN; SACHS & CO.,Financial Analysts,INDIA
Construction,Denied,11357,NEXTCOM CONSTRUCTION; INC.,Civil Engineers,SOUTH KOREA
IT,Denied,10016,MPHASIS CORPORATION,Computer Programmers,INDIA
undefined,Denied,10309,MIRACLE TECHNOLOGIES INC.,Network and Computer Systems Administrators,PAKISTAN
Hospitality,Denied,10016,THE DINEX GROUP,Food Service Managers,FRANCE
undefined,Denied,11101,CITADEL FOODS INC.;,Sales Managers,ITALY
IT,Denied,10016,MPHASIS CORPORATION,Computer Programmers,INDIA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
undefined,Denied,10468,MONROE COLLEGE,Instructional Coordinators,JAMAICA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
Health Care,Denied,11354,ACCESS DENTAL GROUP PLLC,Graphic Designers,MALAYSIA
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Special Education Teachers; Secondary School,BARBADOS
undefined,Denied,11040,SQL DATA SOLUTIONS; INC.;,Computer Software Engineers; Applications,INDIA
undefined,Denied,11201,NEW YORK CITY DEPARTMENT OF EDUCATION,Secondary School Teachers; Except Special and Vocational Education,PHILIPPINES
Other Economic Sector,Denied,10014,S.R. GAMBREL; INC.,Interior Designers,CANADA
Other Economic Sector,Denied,10001,ERMANI GROUP INC.,Market Research Analysts,RUSSIA
IT,Denied,10016,MPHASIS CORPORATION,Sales Managers,INDIA
undefined,Denied,10018,KIDZ CONCEPTS; LLC,Art Directors,SOUTH KOREA
Other Economic Sector,Denied,11357,NY KOREAN PENTECOSTAL HOLINESS CHURCH,Audio and Video Equipment Technicians,SOUTH KOREA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
undefined,Denied,10003,CHIMERA SECURITIES; LLC,Securities; Commodities; and Financial Services Sales Agents,NEPAL
Construction,Denied,11378,BEST INTERIORS MANAGEMENT COMPANY; INC.,Stonemasons,POLAND
undefined,Denied,10018,SPANISH TAVERNA RESTAURANT INC.,Cooks; Restaurant,MEXICO
undefined,Denied,11101,ALLIEDMEDIX RESOURCES INC,Occupational Therapists,PHILIPPINES
undefined,Denied,10018,NEX WORLDWIDE EXPRESS INC.,Operations Research Analysts,TURKEY
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
Advanced Mfg,Denied,10019,COMPONENTS BY JOHN MCCOY; INC.,Market Research Analysts,CANADA
undefined,Denied,11375,V-SOLVE; INC.,Database Administrators,INDIA
Hospitality,Denied,10003,VESELKA ENTERPRISES; LTD,Food Service Managers,POLAND
Other Economic Sector,Denied,10024,JEFFREY LEFCOURT,Maids and Housekeeping Cleaners,MEXICO
Hospitality,Denied,10306,LA ROCCAS ITALIAN ICES & PIZZERIA,Cooks; Restaurant,MEXICO
Automotive,Denied,11354,35 AUTO REPAIR AND BODY SHOP; CORP.,Automotive Service Technicians and Mechanics,SOUTH KOREA
Finance,Denied,10019,FRIEDMAN LLP,Accountants and Auditors,CHINA
Construction,Denied,11354,BEST CONCRETE MIX CORPORATION,Cement Masons and Concrete Finishers,ECUADOR
Hospitality,Denied,11209,CITI YOUNG CORP.,Customer Service Representatives,MEXICO
undefined,Denied,10019,MACQUARIE HOLDINGS (USA) INC.,Computer Software Engineers; Applications,AUSTRALIA
undefined,Denied,10282,GOLDMAN SACHS & CO.,Accountants,SOUTH KOREA
undefined,Denied,10282,GOLDMAN; SACHS & CO.,Financial Analysts,CHINA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
undefined,Denied,10017,KYLIN MANAGEMENT LLC,Financial Analysts,JAPAN
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
Hospitality,Denied,10469,KAMBOUSI RESTAURANT,Cooks; Restaurant,MEXICO
Other Economic Sector,Denied,11356,CESARE FRUIT COMPANY INC. DBA CESARE FRUIT MARKET INC.,First-Line Supervisors/Managers of Helpers; Laborers; and Material Movers; Hand,MEXICO
undefined,Denied,10022,CENTERLINE CAPITAL GROUP,Accountants and Auditors,INDIA
undefined,Denied,10016,SOLOMON PAGE GROUP LLC,Computer Systems Analysts,INDIA
undefined,Denied,10010,CREDIT SUISSE SECURITIES (USA) LLC,Operations Research Analysts,INDIA
undefined,Denied,10013,DANIEL J. EDELMAN; INC.,Public Relations Managers,SOUTH AFRICA
Other Economic Sector,Denied,10304,BASSO LANDSCAPING INC.,Landscaping and Groundskeeping Workers,MEXICO
undefined,Denied,10282,GOLDMAN; SACHS & CO.,Sales Agents; Securities and Commodities,CANADA
undefined,Denied,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,MEXICO
Construction,Denied,11368,R.A.M.S. MECHANICAL INC.,Mechanical Engineers,PAKISTAN
undefined,Denied,10005,DEUTSCHE BANK SECURITIES; INC.,Financial Managers; Branch or Department,BRAZIL
undefined,Denied,10004,AMTEX SYSTEMS; INC.,Computer Software Engineers; Systems Software,INDIA
undefined,Denied,10001,THERACARE OF NEW YORK; INC.,Occupational Therapists,PHILIPPINES
IT,Denied,10001,MAJESCOMASTEK,Computer and Information Systems Managers,INDIA
IT,Denied,10001,TECHNOFINA SERVICES; INC.,Database Administrators,INDIA
undefined,Denied,10036,MORGAN STANLEY & CO. LLC,Computer Software Engineers; Applications,INDIA
undefined,Denied,11237,DZH IMP. & EXP. INC.,Budget Analysts,CHINA
Other Economic Sector,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
undefined,Denied,11375,V-SOLVE; INC.,Computer Software Engineers; Applications,INDIA
undefined,Denied,10018,AOTEXTILE,Materials Scientists,UNITED STATES OF AMERICA
undefined,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Finance,Denied,10022,CERBERUS CAPITAL MANAGEMENT LP,Economists,CHINA
undefined,Denied,10013,POTION DESIGN LLC,Computer Software Engineers; Systems Software,ISRAEL
IT,Denied,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Computer Systems Analysts,INDIA
Educational Services,Denied,11201,ASA INSTITUTE OF BUSINESS & COMPUTER TECHNOLOGY,Biological Science Teachers; Postsecondary,PAKISTAN
undefined,Denied,10004,PROFESSIONAL ACCESS LTD,Computer Software Engineers; Applications,INDIA
Other Economic Sector,Denied,10018,AMERICAN ASIA EXPRESS CORP,Logisticians,TAIWAN
Hospitality,Denied,10013,9876 BOWERY REALTY CORP,Accountants,ISRAEL
Educational Services,Denied,10025,NEW AMSTERDAM FENCING ACADEMY.; LLC,Coaches and Scouts,SOUTH KOREA
Other Economic Sector,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,UNITED STATES OF AMERICA
Other Economic Sector,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Other Economic Sector,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Other Economic Sector,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Other Economic Sector,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Advanced Mfg,Denied,11208,ULTRA FLEX PACKAGING CORP,Mechanical Engineers,ITALY
IT,Denied,10018,CRISP MEDIA; INC.,Computer Software Engineers; Systems Software,INDIA
IT,Denied,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Other Economic Sector,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Construction,Denied,10001,TAOCON; INC.,Lay-Out Workers; Metal and Plastic,TRINIDAD AND TOBAGO
Hospitality,Denied,10021,DELIZIA RESTAURANT CORP.,Cooks; Restaurant,ECUADOR
Other Economic Sector,Denied,10017,KRAINZ CREATIONS INC,Industrial Production Managers,SOUTH KOREA
Retail,Denied,11201,HERVE POUSSOT,Bakers,MEXICO
Health Care,Denied,11375,BILINGUALS INC.,Special Education Teachers; Preschool; Kindergarten; and Elementary School*,PERU
Other Economic Sector,Denied,10038,COMPLETE BODY DEVELOPMENT INC,Management Analysts,RUSSIA
Other Economic Sector,Denied,10018,LANCO APPAREL; LLC.,Graphic Designers,SOUTH KOREA
Other Economic Sector,Denied,11378,EVONIS INC. D/B/A MASPETH DRY CLEANER,Pressers; Textile; Garment; and Related Materials,MEXICO
IT,Denied,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Systems Software,INDIA
Other Economic Sector,Denied,11102,TITAN FOODS INC,Wholesale and Retail Buyers; Except Farm Products,GREECE
IT,Denied,11375,AMICUS SYSTEMS; INC,Computer Systems Analysts,INDIA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
Hospitality,Denied,10011,THE RED CAT,Cooks; Restaurant,ECUADOR
IT,Denied,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Other Economic Sector,Denied,11004,J&B VEGETABLES INC,Financial Analysts,INDIA
Other Economic Sector,Denied,10024,HERBERT RUDNICK,Personal Care Aides,PHILIPPINES
IT,Denied,11375,AMICUS SYSTEMS; INC,Software Developers; Applications,INDIA
Other Economic Sector,Denied,10128,ANTHONY BOURDAIN,Childcare Workers,PHILIPPINES
Other Economic Sector,Denied,10025,ROBERT MORARU,Childcare Workers,BRAZIL
Advanced Mfg,Denied,10036,R. GEMS; INC.,Jewelers and Precious Stone and Metal Workers,INDIA
Hospitality,Denied,10001,RUSSIAN NATIONAL GROUP,Commercial Divers,RUSSIA
Educational Services,Denied,11235,BROOKLYN AMITY SCHOOL,Secondary School Teachers; Except Special and Career/Technical Education,TURKEY
Other Economic Sector,Denied,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,NIGERIA
Finance,Denied,10005,ASSURANT; INC,Network and Computer Systems Administrators*,INDIA
Retail,Denied,11206,MARG PHARMACY ; INC,Pharmacists,INDIA
IT,Denied,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Hospitality,Denied,10022,J.P.D.L. ENTERPRISES; INC. D/B/A MARKET COFFEE SH,Cooks; Restaurant,ECUADOR
Advanced Mfg,Denied,11101,CRISPY DELIGHT CORP.,Bakers,MEXICO
IT,Denied,10005,AXELON SERVICES CORPORATION,Software Developers; Applications,CHINA
Other Economic Sector,Denied,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,INDIA
IT,Denied,10038,SOFTPATH SYSTEMS; INC.,Software Developers; Applications,INDIA
Finance,Denied,10003,MULTIPLAN; INC,Computer and Information Research Scientists,INDIA
Other Economic Sector,Denied,10017,PRICEWATERHOUSECOOPERS,Operations Research Analysts,INDIA
Other Economic Sector,Denied,10017,CIPRIANI USA INC AND SUBSIDIARY,Chefs and Head Cooks,ITALY
IT,Denied,10038,SOFTPATH SYSTEMS; INC.,Software Developers; Applications,INDIA
IT,Denied,10005,AXELON SERVICES CORPORATION,Network and Computer Systems Administrators*,INDIA
Other Economic Sector,Denied,10128,HILARY AND BARRY NESS,Childcare Workers,PHILIPPINES
Hospitality,Denied,10065,IHMS LLC D/B/A THE PIERRE A TAJ HOTEL; NEW YORK,General and Operations Managers,GERMANY
IT,Denied,10038,SOFTPATH SYSTEMS; INC.,Network and Computer Systems Administrators*,INDIA
Construction,Denied,10023,BRUSCO CONTRACTING CORP,Stonemasons,MEXICO
undefined,Denied,11101,VORDONIA CONTRACTING AND SUPPLIES CORP.,Maintenance and Repair Workers; General,ECUADOR
Other Economic Sector,Denied,10018,HASKELL JEWELS; LLC,Commercial and Industrial Designers,TAIWAN
Agribusiness,Denied,10034,PRIMOS LIVE POULTRY; INC.,Slaughterers and Meat Packers,DOMINICAN REPUBLIC
IT,Denied,11375,AMICUS SYSTEMS; INC,Computer Systems Analysts,INDIA
Finance,Denied,10471,MARINOFF ADVISORY SERVICES; LLC,Statisticians,UKRAINE
Other Economic Sector,Denied,10014,JOTO SAKE; LLC,Sales Representatives; Services; All Other,JAPAN
Finance,Denied,10016,BANCA IMI SECURITIES CORP,Financial Analysts,BRAZIL
Advanced Mfg,Denied,11366,LULUS VCT BAKERY CORP.,Bakers,UNITED STATES OF AMERICA
IT,Denied,10011,LIVESTREAM LLC,Computer and Information Research Scientists,UNITED KINGDOM
Hospitality,Denied,10305,1384 BAY STREET PUB D/B/A DANNY BLAINES RESTAURAN,Chefs and Head Cooks,MEXICO
Hospitality,Denied,10025,764 GOMEZ RESTAURANT CORPORATION,Cooks; Restaurant,MEXICO
Health Care,Denied,11372,ADA CLINICAL MANAGEMENT SERVICES; INC.,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,POLAND
IT,Denied,11375,AMICUS SYSTEMS; INC,Computer Systems Analysts,INDIA
Hospitality,Denied,10003,CRAFTSTEAK NYC; LLC DBA COLICCHIO & SONS,First-Line Supervisors of Food Preparation and Serving Workers,UNITED STATES OF AMERICA
IT,Denied,11375,AMICUS SYSTEMS; INC,Computer Systems Analysts,INDIA
IT,Denied,11375,AMICUS SYSTEMS; INC,Computer Systems Analysts,INDIA
Other Economic Sector,Denied,10017,YERUSHALMI BROTHERS DIAMONDS USA INC.,Wholesale and Retail Buyers; Except Farm Products,ISRAEL
Advanced Mfg,Denied,10016,SUN DECOR FABRICS,Commercial and Industrial Designers,COLOMBIA
Other Economic Sector,Denied,11415,DAG JEWISH DIRECTORIES; INC.,First-Line Supervisors of Office and Administrative Support Workers,ISRAEL
IT,Denied,10018,INFINITY INFO SYSTEMS CORP,Software Developers; Applications,INDIA
Advanced Mfg,Denied,11205,J.B. WOODCRAFT LLC,Fine Artists; Including Painters; Sculptors; and Illustrators,POLAND
Other Economic Sector,Denied,10010,WEIGHT WATCHERS INTERNATIONAL; INC.,Information Security Analysts; Web Developers; and Computer Network Architects,PAKISTAN
Other Economic Sector,Denied,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,AUSTRALIA
Finance,Denied,10001,SAMWOO LLP,Accountants and Auditors,SOUTH KOREA
undefined,Denied,11377,PROFESSIONAL PLACEEMENT & RECRUITMENT; INC.,Medical and Health Services Managers,SOUTH KOREA
Other Economic Sector,Denied,10011,CATCH-24 ADVERTISING & DESIGN,Software Developers; Applications,JAPAN
Transportation,Denied,11101,PARIS LIMOUSINE SERVICE CORPORATION,First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators,PAKISTAN
